50797,-33.988,-16.407
50998,-33.118,-16.457
51198,-32.683,-16.272
51398,-31.9,-16.342
51598,-31.06,-16.477
51798,-30.534,-16.366
51999,-29.729,-16.606
52199,-29.04,-16.68
52399,-28.353,-16.783
52599,-27.609,-16.988
52799,-27.158,-17.156
53000,-26.33,-17.409
53200,-25.648,-17.601
53400,-25.045,-17.855
53600,-24.251,-18.191
53800,-23.857,-18.268
54001,-23.242,-18.516
54201,-22.38,-18.897
54401,-21.934,-19.041
54601,-21.344,-19.394
54801,-20.741,-19.626
55002,-20.187,-19.833
55202,-19.584,-20.137
55402,-19.225,-20.368
55602,-18.425,-20.705
55802,-17.905,-20.906
56003,-17.421,-21.207
56203,-16.751,-21.44
56403,-16.328,-21.508
56603,-15.921,-21.676
56803,-15.059,-21.999
63011,-21.603,-31.913
63211,-22.258,-32.029
63411,-22.754,-32.475
63611,-23.442,-32.516
69817,-43.955,-37.7
70018,-44.271,-37.923
70218,-44.711,-38.22
70418,-45.263,-38.381
70618,-45.577,-38.768
70818,-46.152,-39
71019,-46.636,-39.334
71219,-46.929,-39.65
71419,-47.628,-39.781
71619,-47.83,-40.176
71819,-48.134,-40.604
72020,-48.732,-40.735
72220,-48.921,-41.135
72420,-49.372,-41.524
72620,-49.709,-41.875
72820,-49.854,-42.174
73021,-50.27,-42.53
73221,-50.29,-42.974
79028,-54.732,-52.818
79228,-55.068,-53.04
79428,-55.213,-53.372
79628,-55.324,-53.639
79828,-55.537,-53.949
80029,-55.636,-54.255
80229,-55.986,-54.458
80429,-56.027,-54.866
80629,-56.433,-55.065
80829,-56.826,-55.327
81030,-56.789,-55.709
81230,-57.296,-55.822
81430,-57.427,-56.381
81630,-57.674,-56.517
81830,-58.158,-56.709
82031,-58.235,-57.019
82231,-58.459,-57.259
82431,-58.807,-57.582
82631,-59.018,-57.86
82831,-59.345,-58.011
83032,-59.455,-58.463
83232,-59.826,-58.521
83432,-60.13,-58.742
83632,-60.216,-59.175
83832,-61.678,-59.286
84033,-61.932,-59.631
84233,-62.085,-59.829
84433,-62.389,-60.02
84633,-62.666,-60.258
84833,-62.782,-60.544
85034,-63.093,-60.779
85234,-63.301,-61.011
85434,-63.579,-61.177
85634,-63.725,-61.408
85834,-64.111,-61.415
86035,-64.387,-61.697
86235,-64.498,-61.934
86435,-64.792,-62.135
86635,-64.905,-62.385
86835,-65.061,-62.695
87036,-65.386,-62.915
87236,-65.522,-63.12
87436,-65.711,-63.384
87636,-65.819,-63.767
87836,-66.052,-63.878
88037,-66.296,-64.044
88237,-66.286,-64.385
88437,-66.652,-64.422
88637,-66.817,-64.73
88837,-66.76,-64.985
89038,-68.531,-65.88
89238,-68.727,-66.23
89438,-68.812,-66.368
89638,-68.966,-66.551
89838,-69.103,-66.806
90039,-69.22,-66.855
90239,-69.481,-67.193
90439,-69.613,-67.228
90639,-69.689,-67.307
90839,-69.906,-67.73
91040,-69.962,-67.673
91240,-70.193,-68.068
91440,-70.258,-68.263
91640,-70.389,-68.285
91840,-70.589,-68.66
92041,-70.691,-68.793
92241,-70.762,-68.97
92441,-70.852,-69.208
92641,-70.99,-69.276
92841,-71.111,-69.601
93042,-71.194,-69.606
93242,-71.311,-69.789
93442,-71.417,-69.955
93642,-71.487,-69.923
93842,-71.684,-70.209
94043,-71.809,-70.383
94243,-71.948,-70.265
94443,-72.003,-70.525
94643,-72.171,-70.602
94843,-71.413,-70.302
95044,-71.424,-70.226
95244,-71.821,-70.355
95444,-71.869,-70.551
95644,-72.003,-70.488
95844,-72.159,-70.706
96045,-71.965,-70.872
96245,-72.202,-70.785
96445,-72.11,-70.931
96645,-72.179,-70.877
96845,-72.449,-70.923
97046,-72.436,-70.964
97246,-72.629,-70.951
97446,-72.888,-71.058
97646,-73.092,-70.931
97846,-73.522,-70.853
98048,-73.5,-70.868
98248,-73.943,-70.665
98448,-74.25,-70.549
98648,-74.418,-70.584
98848,-75.033,-70.23
99049,-75.272,-70.123
99249,-75.671,-69.794
99449,-76.206,-69.425
99649,-76.448,-69.132
99849,-76.963,-68.68
1.0005e+05,-77.125,-68.372
1.0025e+05,-77.461,-67.813
1.0045e+05,-77.862,-67.355
1.0065e+05,-77.89,-67.003
1.0085e+05,-78.328,-66.391
1.0105e+05,-78.448,-65.959
1.0125e+05,-78.534,-65.472
1.0145e+05,-78.961,-64.869
1.0165e+05,-79.655,-64.439
1.0185e+05,-79.783,-63.88
1.0205e+05,-79.305,-63.358
1.0225e+05,-79.448,-62.909
1.0245e+05,-79.613,-62.417
1.0265e+05,-79.744,-61.956
1.0285e+05,-80.105,-61.351
1.0305e+05,-80.326,-60.941
1.4109e+05,-54.853,-30.553
1.4129e+05,-54.409,-29.913
1.4149e+05,-53.77,-29.394
1.4169e+05,-53.433,-28.968
1.4189e+05,-52.847,-28.588
1.4209e+05,-52.373,-28.171
1.4229e+05,-51.684,-27.813
1.4249e+05,-51.179,-27.341
1.4269e+05,-50.91,-26.882
1.4289e+05,-50.192,-26.391
1.431e+05,-49.541,-25.902
1.433e+05,-49.108,-25.31
1.435e+05,-48.471,-24.714
1.437e+05,-47.955,-24.27
1.439e+05,-47.498,-23.659
1.441e+05,-46.723,-23.214
1.443e+05,-46.254,-22.676
1.445e+05,-45.466,-22.194
1.447e+05,-45.035,-21.591
1.449e+05,-44.486,-21.093
1.451e+05,-43.773,-20.77
1.453e+05,-43.442,-20.189
1.455e+05,-42.743,-19.739
1.457e+05,-41.957,-19.268
1.459e+05,-41.518,-18.873
1.461e+05,-40.764,-18.436
1.463e+05,-40.213,-18.014
1.465e+05,-39.523,-17.73
1.467e+05,-38.789,-17.366
1.469e+05,-38.143,-17.077
1.471e+05,-37.383,-16.826
1.473e+05,-36.657,-16.566
1.475e+05,-35.892,-16.501
1.477e+05,-34.944,-16.462
1.479e+05,-34.336,-16.407
1.481e+05,-33.525,-16.339
1.483e+05,-32.848,-16.315
1.485e+05,-32.168,-16.368
1.487e+05,-31.468,-16.348
1.489e+05,-30.755,-16.435
1.491e+05,-30.038,-16.586
1.493e+05,-29.268,-16.632
1.495e+05,-28.764,-16.813
1.497e+05,-28.046,-17.008
1.499e+05,-27.636,-17.143
1.501e+05,-26.982,-17.416
1.503e+05,-26.159,-17.72
1.505e+05,-25.881,-17.923
1.507e+05,-25.203,-18.266
1.509e+05,-24.629,-18.534
1.511e+05,-24.187,-18.881
1.513e+05,-23.625,-19.141
1.515e+05,-23.095,-19.423
1.517e+05,-22.699,-19.776
1.519e+05,-22.093,-20.019
1.521e+05,-21.687,-20.312
1.523e+05,-21.142,-20.702
1.525e+05,-20.866,-20.849
1.527e+05,-20.312,-21.168
1.529e+05,-19.682,-21.429
1.5311e+05,-19.361,-21.583
1.5331e+05,-18.917,-21.674
1.5351e+05,-18.465,-21.683
1.5371e+05,-18.027,-21.93
1.5391e+05,-17.566,-22.161
1.5411e+05,-17.133,-22.266
1.5431e+05,-16.638,-22.548
1.5451e+05,-16.296,-22.642
1.5471e+05,-15.827,-22.79
1.5491e+05,-15.297,-23.105
1.5511e+05,-15.024,-23.144
1.5531e+05,-14.447,-23.478
1.5551e+05,-13.795,-23.685
1.5571e+05,-13.465,-23.759
1.5591e+05,-12.929,-23.917
1.5611e+05,-12.357,-24.118
1.5631e+05,-11.852,-24.299
1.5651e+05,-11.136,-24.461
1.5671e+05,-10.695,-24.474
1.5691e+05,-10.001,-24.591
1.5711e+05,-9.5537,-24.48
1.5731e+05,-8.8753,-24.467
1.5751e+05,-8.163,-24.508
1.5771e+05,-7.8485,-24.164
1.5791e+05,-7.1084,-23.985
1.5811e+05,-6.5426,-23.701
1.5831e+05,-6.1017,-23.402
1.5851e+05,-5.5867,-23.013
1.5871e+05,-5.2506,-22.618
1.5891e+05,-4.711,-22.253
1.5911e+05,-4.4273,-21.665
1.5931e+05,-4.1405,-21.178
1.5951e+05,-3.7536,-20.654
1.5971e+05,-3.641,-20.036
1.5991e+05,-3.2432,-19.51
1.6011e+05,-2.958,-18.999
1.6031e+05,-3.0875,-18.254
1.6051e+05,-2.6913,-17.672
1.6071e+05,-2.7252,-17.073
1.6091e+05,-2.7236,-16.505
1.6111e+05,-2.5926,-15.815
1.6131e+05,-2.6635,-15.149
1.6151e+05,-2.5032,-14.593
1.6171e+05,-2.6219,-13.857
1.6191e+05,-2.6928,-13.18
1.6212e+05,-2.5463,-12.595
1.6232e+05,-2.8717,-11.797
1.6252e+05,-2.8609,-11.204
1.6272e+05,-2.7391,-10.539
1.6292e+05,-3.1399,-9.8117
1.6312e+05,-3.0598,-9.249
1.6332e+05,-3.1923,-8.7398
1.6352e+05,-3.3465,-8.2804
1.6372e+05,-3.2879,-7.7491
1.6392e+05,-3.4637,-7.3211
1.6412e+05,-3.3619,-7.0297
1.6432e+05,-3.5947,-6.5555
1.6452e+05,-3.695,-6.3231
1.6472e+05,-3.6364,-6.0685
1.6492e+05,-3.8075,-5.7715
1.6512e+05,-3.8214,-5.6774
1.6532e+05,-3.6811,-5.528
1.6552e+05,-3.9016,-5.3933
1.6572e+05,-3.8368,-5.2937
1.6592e+05,-3.9293,-5.2476
1.6612e+05,-4.0079,-5.2531
1.6632e+05,-3.8861,-5.1977
1.6652e+05,-5.5466,-5.207
1.6672e+05,-5.3863,-5.3066
1.6692e+05,-5.4295,-5.1719
1.6712e+05,-5.4603,-5.2402
1.6732e+05,-5.3647,-5.338
1.6752e+05,-5.4665,-5.2346
1.6772e+05,-5.3817,-5.3232
1.6792e+05,-5.3262,-5.325
1.6812e+05,-5.4695,-5.2678
1.6832e+05,-5.3601,-5.3324
1.6852e+05,-5.3709,-5.2992
1.6872e+05,-6.4316,-6.0279
1.6892e+05,-6.2019,-5.7955
1.6912e+05,-6.2805,-5.8453
1.6932e+05,-6.2651,-5.9504
1.6952e+05,-6.3052,-5.8305
1.6972e+05,-6.3776,-5.9301
1.6992e+05,-6.2913,-6.0095
1.7012e+05,-6.3931,-5.873
1.7032e+05,-6.4023,-5.967
1.7052e+05,-6.4239,-5.9412
1.7072e+05,-6.4609,-5.8766
1.7092e+05,-6.4748,-5.7733
1.7112e+05,-7.369,-4.6425
1.7132e+05,-7.3274,-4.6683
1.7152e+05,-7.2133,-4.5318
1.7172e+05,-7.3228,-4.2956
1.7192e+05,-7.295,-4.0466
1.7213e+05,-7.2919,-3.6149
1.7233e+05,-7.3752,-3.305
1.7253e+05,-7.3089,-2.9046
1.7273e+05,-7.3428,-2.342
1.7293e+05,-7.3505,-1.8955
1.7313e+05,-7.3937,-1.3162
1.7333e+05,-7.4137,-0.75172
1.7353e+05,-7.3968,-0.11156
1.7373e+05,-7.4939,0.56918
1.7393e+05,-7.5109,1.1927
1.7413e+05,-7.4785,1.9307
1.7433e+05,-7.5741,2.7166
1.7453e+05,-7.4723,3.3715
1.7473e+05,-7.4492,4.2127
1.7493e+05,-7.4199,4.9174
1.7513e+05,-7.3998,5.6886
1.7533e+05,-7.3567,6.5206
1.7553e+05,-7.3212,7.2751
1.7573e+05,-7.3351,8.0167
1.7593e+05,-7.369,8.7307
1.7613e+05,-7.3135,9.4446
1.7633e+05,-7.4708,10.044
1.7653e+05,-7.4553,10.552
1.7673e+05,-7.5155,11.136
1.7693e+05,-7.6496,11.61
1.7713e+05,-7.6635,12.005
1.7733e+05,-7.8346,12.54
1.7753e+05,-8.1121,12.896
1.7773e+05,-8.3696,13.26
1.7793e+05,-8.7551,13.673
1.7813e+05,-9.1297,13.944
1.7833e+05,-9.5167,14.204
1.7853e+05,-10.494,13.771
1.7873e+05,-10.912,13.977
1.7893e+05,-11.441,14.068
1.7913e+05,-11.937,14.029
1.7933e+05,-12.347,14.121
1.7953e+05,-12.848,14.042
1.7973e+05,-13.539,13.114
1.7993e+05,-13.902,13.23
1.8013e+05,-14.358,12.83
1.8033e+05,-14.734,12.714
1.8053e+05,-15.069,12.596
1.8073e+05,-15.392,12.19
1.8093e+05,-15.758,11.852
1.8114e+05,-16.054,11.361
1.8134e+05,-16.243,11.192
1.8154e+05,-16.515,10.871
1.8174e+05,-16.752,10.308
1.8194e+05,-16.817,10.16
1.8214e+05,-17.027,9.5479
1.8234e+05,-17.195,9.0701
1.8254e+05,-17.296,8.8672
1.8274e+05,-17.494,8.2953
1.8294e+05,-17.679,7.8304
1.8314e+05,-17.861,7.384
1.8334e+05,-18.075,6.8822
1.8354e+05,-18.343,6.4099
1.8374e+05,-18.709,5.8343
1.8394e+05,-18.903,5.5889
1.8414e+05,-18.482,6.6184
1.8434e+05,-18.863,5.9026
1.8454e+05,-19.29,5.3934
1.8474e+05,-19.706,4.7403
1.8494e+05,-20.115,4.2662
1.8514e+05,-19.399,3.5928
1.8534e+05,-19.657,2.9693
1.8554e+05,-20.138,2.4952
1.8574e+05,-20.654,1.9657
1.8594e+05,-21.012,1.4584
1.8614e+05,-21.55,0.94552
1.8634e+05,-22.033,0.27585
1.8654e+05,-21.7,-0.043305
1.8674e+05,-22.247,-0.64841
1.8694e+05,-22.568,-1.2775
1.8714e+05,-23.396,-1.6926
1.8734e+05,-23.824,-2.4139
1.8754e+05,-24.285,-2.912
1.8774e+05,-25.124,-3.3308
1.8794e+05,-25.625,-3.9562
1.8814e+05,-26.22,-4.5022
1.8834e+05,-26.638,-5.2088
1.8854e+05,-27.293,-5.6756
1.8874e+05,-27.966,-6.2714
1.8894e+05,-28.496,-6.9725
1.8914e+05,-29.245,-7.3617
1.8934e+05,-29.803,-7.9724
1.8954e+05,-30.255,-8.6697
1.8974e+05,-31.015,-9.0608
1.8994e+05,-31.388,-9.7526
1.9014e+05,-31.94,-10.238
1.9034e+05,-32.651,-10.714
1.9054e+05,-33.064,-11.286
1.9074e+05,-33.554,-11.861
1.9094e+05,-34.012,-12.45
1.9115e+05,-34.523,-12.865
1.9135e+05,-35.053,-13.343
1.9155e+05,-35.406,-13.961
1.9175e+05,-36.192,-14.263
1.9195e+05,-36.411,-14.866
1.9215e+05,-36.851,-15.335
1.9235e+05,-37.548,-15.649
1.9255e+05,-37.767,-16.241
1.9275e+05,-38.447,-16.661
1.9295e+05,-39.136,-17.097
1.9315e+05,-39.603,-17.709
1.9335e+05,-40.298,-18.259
1.9355e+05,-40.751,-18.901
1.9375e+05,-41.712,-19.353
1.9395e+05,-42.323,-20.028
1.9415e+05,-42.942,-20.718
1.9435e+05,-43.946,-21.198
1.9455e+05,-44.395,-21.951
1.9475e+05,-45.141,-22.596
1.9495e+05,-46.081,-22.997
1.9515e+05,-46.55,-23.759
1.9535e+05,-47.333,-24.371
1.9555e+05,-48.018,-24.884
1.9575e+05,-48.621,-25.489
1.9855e+05,-57.23,-31.153
1.9875e+05,-57.517,-31.49
1.9895e+05,-58.178,-31.603
1.9915e+05,-58.621,-31.996
1.9935e+05,-58.699,-32.416
1.9955e+05,-59.438,-32.577
1.9975e+05,-59.643,-32.975
1.9995e+05,-60.082,-33.2
2.0016e+05,-60.576,-33.477
2.0036e+05,-60.716,-33.829
2.0056e+05,-61.14,-34.149
2.0076e+05,-61.336,-34.508
2.0096e+05,-61.732,-34.706
2.0116e+05,-62.632,-35.078
2.0136e+05,-62.81,-35.444
2.0156e+05,-63.076,-35.702
2.0176e+05,-63.221,-36.183
2.0196e+05,-63.283,-36.645
2.0216e+05,-63.596,-36.927
2.0236e+05,-63.554,-37.46
2.0256e+05,-63.628,-37.838
2.0276e+05,-63.761,-38.209
2.0296e+05,-63.587,-38.772
2.0316e+05,-63.511,-39.176
2.0336e+05,-63.372,-39.655
2.0356e+05,-63.22,-39.976
2.0376e+05,-63.001,-40.456
2.0396e+05,-62.606,-40.908
2.0416e+05,-62.376,-41.089
2.0436e+05,-61.908,-41.574
2.0456e+05,-61.388,-41.906
2.0476e+05,-60.773,-42
2.0496e+05,-60.05,-42.393
2.0516e+05,-59.55,-42.439
2.0536e+05,-59.211,-42.452
2.0556e+05,-58.479,-42.616
2.2418e+05,-21.791,-20.299
2.2438e+05,-22.653,-19.89
2.2458e+05,-23.09,-19.755
2.2478e+05,-23.881,-19.41
2.2498e+05,-24.714,-19.126
2.2518e+05,-25.166,-19.132
2.2538e+05,-25.954,-18.831
2.2558e+05,-26.646,-18.608
2.2578e+05,-27.455,-18.337
2.2598e+05,-27.979,-18.257
2.2618e+05,-28.464,-18.117
2.2638e+05,-29.207,-17.8
2.2658e+05,-29.574,-17.73
2.2678e+05,-29.897,-17.621
2.2698e+05,-30.579,-17.215
2.2718e+05,-30.782,-17.22
2.2738e+05,-31.41,-16.951
2.2758e+05,-31.72,-16.704
2.2778e+05,-32.07,-16.536
2.2798e+05,-32.5,-16.174
2.2818e+05,-32.953,-15.82
2.2838e+05,-33.319,-15.411
2.2858e+05,-33.542,-15.086
2.2878e+05,-33.656,-14.721
2.2898e+05,-34.103,-14.095
2.2919e+05,-34.113,-13.601
2.2939e+05,-34.267,-12.981
2.2959e+05,-34.427,-12.249
2.2979e+05,-34.117,-11.799
2.2999e+05,-34.139,-11.107
2.3019e+05,-33.912,-10.417
2.3039e+05,-33.678,-9.8578
2.3059e+05,-33.354,-9.2656
2.3079e+05,-32.867,-8.7509
2.3099e+05,-32.865,-8.096
2.3119e+05,-32.437,-7.7159
2.3139e+05,-31.925,-7.2584
2.3159e+05,-31.894,-6.6828
2.3179e+05,-31.305,-6.3563
2.3199e+05,-30.856,-5.9449
2.3219e+05,-30.428,-5.587
2.3239e+05,-29.625,-5.4302
2.3259e+05,-29.301,-5.1775
2.3279e+05,-28.681,-4.9745
2.3299e+05,-27.921,-4.8565
2.3319e+05,-27.409,-4.7162
2.3339e+05,-26.809,-4.5428
2.3359e+05,-26.439,-4.3399
2.3379e+05,-25.835,-4.2347
2.3399e+05,-25.215,-4.0318
2.3419e+05,-24.968,-3.6702
2.3439e+05,-24.325,-3.4599
2.3459e+05,-23.923,-3.0633
2.3479e+05,-23.703,-2.6224
2.3499e+05,-22.975,-2.3586
2.3519e+05,-22.756,-1.8955
2.3539e+05,-22.358,-1.4343
2.3559e+05,-22.099,-0.91037
2.3579e+05,-21.761,-0.53956
2.3599e+05,-21.293,-0.11894
2.3619e+05,-21.219,0.4714
2.3639e+05,-20.721,0.81085
2.3659e+05,-20.306,1.368
2.3679e+05,-20.261,2.0395
2.3699e+05,-19.766,2.4232
2.3719e+05,-19.418,2.9564
2.3739e+05,-19.205,3.4858
2.3759e+05,-18.621,3.8806
2.3779e+05,-18.345,4.4765
2.3799e+05,-17.95,4.9838
2.382e+05,-17.63,5.5963
2.384e+05,-17.273,6.0206
2.386e+05,-16.715,6.4505
2.388e+05,-16.558,7.1183
2.39e+05,-16,7.5703
2.392e+05,-15.517,8.1293
2.394e+05,-15.354,8.7085
2.396e+05,-14.773,9.1255
2.398e+05,-14.407,9.7546
2.4e+05,-13.988,10.225
2.402e+05,-13.456,10.712
2.404e+05,-13.135,11.304
2.406e+05,-12.697,11.848
2.408e+05,-12.334,12.479
2.41e+05,-11.908,12.861
2.412e+05,-11.267,13.411
2.414e+05,-10.998,14.097
2.416e+05,-10.417,14.535
2.418e+05,-9.9607,15.132
2.42e+05,-9.6632,15.737
2.422e+05,-9.0388,16.191
2.424e+05,-8.5886,16.853
2.426e+05,-8.1692,17.346
2.428e+05,-7.571,17.837
2.43e+05,-7.1593,18.418
2.432e+05,-6.743,18.953
2.434e+05,-6.2851,19.506
2.436e+05,-5.5636,19.861
2.438e+05,-5.0086,20.335
2.44e+05,-4.6062,21.047
2.442e+05,-3.9016,21.327
2.444e+05,-3.2556,21.79
2.446e+05,-2.7437,22.226
2.47e+05,5.5881,25.303
2.472e+05,6.1385,25.843
2.474e+05,6.9032,25.897
2.476e+05,7.5847,26.17
2.478e+05,8.2692,26.421
2.48e+05,8.7764,26.607
2.5061e+05,17.065,29.288
2.5081e+05,17.497,29.561
2.5101e+05,18.32,29.749
2.5121e+05,18.826,29.957
2.5141e+05,19.649,30.147
2.5161e+05,19.285,30.413
2.5181e+05,19.783,30.701
2.5201e+05,20.485,30.933
2.5221e+05,20.953,31.223
2.5241e+05,21.488,31.538
2.5261e+05,22.105,31.868
2.5281e+05,22.628,32.106
2.5301e+05,23.209,32.488
2.5321e+05,23.685,32.855
2.5341e+05,24.231,33.082
2.5361e+05,24.877,33.462
2.5381e+05,25.266,33.885
2.5401e+05,26.027,34.151
2.5421e+05,26.585,34.632
2.5441e+05,27.057,35.001
2.5461e+05,27.83,35.381
2.5481e+05,28.342,35.848
2.5501e+05,28.938,36.202
2.5521e+05,29.53,36.656
2.5541e+05,30.105,37.014
2.5561e+05,30.722,37.479
2.5581e+05,31.276,37.997
2.5601e+05,31.911,38.309
2.5621e+05,32.515,38.833
2.5641e+05,32.931,39.338
2.5661e+05,33.613,39.716
2.5681e+05,34.149,40.146
2.5701e+05,34.58,40.595
2.5722e+05,35.33,40.945
2.5742e+05,35.761,41.395
2.5762e+05,36.317,41.797
2.5782e+05,36.855,42.264
2.5802e+05,37.399,42.629
2.5822e+05,37.979,43.056
2.5842e+05,38.462,43.579
2.5862e+05,39.049,43.836
2.5882e+05,39.567,44.356
2.5902e+05,39.991,44.937
2.5922e+05,40.616,45.299
2.5942e+05,41.095,45.808
2.5962e+05,41.479,46.301
2.5982e+05,42.086,46.712
2.6002e+05,42.589,47.232
2.6022e+05,43.104,47.706
2.6042e+05,43.523,48.302
2.6062e+05,44.021,48.71
2.6082e+05,44.553,49.261
2.6102e+05,44.95,49.878
2.6122e+05,45.563,50.256
2.6142e+05,45.953,50.807
2.6162e+05,46.28,51.444
2.6182e+05,46.838,51.831
2.6202e+05,47.201,52.398
2.6222e+05,47.608,52.899
2.6242e+05,48.039,53.46
2.6262e+05,48.46,54.014
2.6282e+05,50.742,48.516
2.7624e+05,51.718,91.259
2.7644e+05,51.667,91.877
2.7664e+05,51.248,92.29
2.7684e+05,51.243,92.608
2.7704e+05,50.959,93.026
2.7724e+05,50.808,93.22
2.7744e+05,50.455,93.657
2.7764e+05,50.156,93.978
2.7784e+05,49.933,94.214
2.7804e+05,49.697,94.605
2.7824e+05,49.502,94.76
2.7844e+05,49.246,95.12
2.7864e+05,48.858,95.432
2.7884e+05,48.661,95.631
2.7904e+05,48.224,95.969
2.7924e+05,48.169,96.085
2.7944e+05,47.97,96.306
2.7964e+05,47.594,96.736
2.7984e+05,47.427,96.834
2.8004e+05,47.114,97.059
2.8024e+05,46.918,97.236
2.8044e+05,46.57,97.334
2.8064e+05,46.127,97.487
2.8084e+05,46.033,97.522
2.8104e+05,45.494,97.753
2.8124e+05,45.264,97.78
2.8144e+05,45.127,97.799
2.8164e+05,44.526,97.961
2.8184e+05,42.154,97.86
2.8204e+05,41.951,97.954
2.8224e+05,41.491,98.133
2.8244e+05,41.336,98.07
2.8264e+05,40.975,98.092
2.8284e+05,40.793,98.109
2.8304e+05,40.589,98.129
2.8324e+05,40.212,98.166
2.8344e+05,40.084,98.155
2.8364e+05,39.732,98.306
2.8384e+05,39.382,98.266
2.8404e+05,39.2,98.282
2.8424e+05,38.627,98.426
2.8444e+05,38.372,98.362
2.8464e+05,37.987,98.507
2.8484e+05,37.551,98.579
2.8504e+05,37.329,98.588
2.8524e+05,36.931,98.587
2.8544e+05,36.767,98.57
2.8564e+05,36.568,98.623
2.8584e+05,36.291,98.662
2.8604e+05,36.271,98.601
2.8625e+05,33.084,96.902
2.8645e+05,32.805,96.764
2.8665e+05,32.697,96.701
2.8685e+05,32.594,96.924
2.8705e+05,32.282,96.648
2.8725e+05,32.17,96.766
2.8745e+05,32,96.862
2.8765e+05,31.815,96.701
2.8785e+05,31.618,96.683
2.8805e+05,31.4,96.487
2.8825e+05,31.311,96.533
2.8845e+05,30.97,96.452
2.8865e+05,30.779,96.255
2.8885e+05,30.696,96.452
2.8905e+05,30.374,96.102
2.8925e+05,30.212,95.926
2.8945e+05,29.996,96.006
2.8965e+05,29.74,95.578
2.8985e+05,29.632,95.572
2.9005e+05,29.452,95.55
2.9025e+05,29.35,95.249
2.9045e+05,29.091,95.07
2.9065e+05,28.89,94.768
2.9085e+05,28.827,94.812
2.9105e+05,28.557,94.471
2.9125e+05,28.342,94.128
2.9145e+05,30.603,95.548
2.9165e+05,28.106,93.683
2.9185e+05,31.222,95.485
2.9205e+05,30.79,95.288
2.9225e+05,30.628,94.862
2.9245e+05,30.468,94.578
2.9265e+05,30.303,94.275
2.9285e+05,30.187,93.943
2.9305e+05,29.987,93.746
